first_name,last_name,product_name,product_type,sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel
COS,Florio,Two Wheeler Insurance,motor insurance,93,618,337,Two Wheeler Insurance motor insurance Product Support,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000,Product Support,Branch
INGAR,Whittle,Central Govt Scheme,educational loan,97,413,3876,Central Govt Scheme educational loan Product Support,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,Product Support,Net Banking
NICOL,Salvage,Central Govt Scheme,educational loan,1099,670,2717,Central Govt Scheme educational loan Product Support,2021-12-31 00:00:00.000,2021-12-31 00:00:00.000,Product Support,Net Banking
KAREEM,Pelfer,Emergency Personal Loan,Personal Loan,2339,759,3237,Emergency Personal Loan Personal Loan Complaint,2021-04-06 00:00:00.000,2021-04-07 00:00:00.000,Complaint,Phone Banking
KAREEM,Pelfer,Emergency Personal Loan,Personal Loan,2137,759,3237,Emergency Personal Loan Personal Loan Product Support,2021-11-07 00:00:00.000,2021-11-08 00:00:00.000,Product Support,Net Banking
KIMBELL,Spira,Home Gaurd Insurance,home insurance,2780,592,799,Home Gaurd Insurance home insurance Product Support,2021-05-16 00:00:00.000,2021-05-16 00:00:00.000,Product Support,Phone Banking
HYMAN,Grafom,Health Security Plan,health insurance,2652,479,2925,Health Security Plan health insurance Complaint,2021-07-15 00:00:00.000,2021-07-15 00:00:00.000,Complaint,Branch
HYMAN,Grafom,Health Security Plan,health insurance,1662,479,2925,Health Security Plan health insurance Product Support,2021-11-09 00:00:00.000,2021-11-09 00:00:00.000,Product Support,Branch
GERI,Mix,Two Wheeler Insurance,motor insurance,349,518,1286,Two Wheeler Insurance motor insurance Complaint,2021-05-09 00:00:00.000,2021-05-09 00:00:00.000,Complaint,Net Banking
NETTLE,Sunderland,Assured Home Loan,home loan,153,94,4633,Assured Home Loan home loan Product Support,2021-11-09 00:00:00.000,2021-11-09 00:00:00.000,Product Support,Branch
TRIXIE,Caskey,Home Gaurd Insurance,home insurance,734,892,849,Home Gaurd Insurance home insurance Product Support,2021-02-14 00:00:00.000,2021-02-15 00:00:00.000,Product Support,Phone Banking
EDSEL,McIlwrick,Central Govt Scheme,educational loan,2750,588,822,Central Govt Scheme educational loan Complaint,2021-10-02 00:00:00.000,2021-10-02 00:00:00.000,Complaint,Phone Banking
EDSEL,McIlwrick,Central Govt Scheme,educational loan,2645,588,822,Central Govt Scheme educational loan Complaint,2021-02-08 00:00:00.000,2021-02-08 00:00:00.000,Complaint,Phone Banking
EDSEL,McIlwrick,Central Govt Scheme,educational loan,1964,588,822,Central Govt Scheme educational loan Product Support,2021-09-22 00:00:00.000,2021-09-22 00:00:00.000,Product Support,Phone Banking
EDSEL,McIlwrick,Central Govt Scheme,educational loan,379,588,822,Central Govt Scheme educational loan Enquiry,2021-11-09 00:00:00.000,2021-11-09 00:00:00.000,Enquiry,Net Banking
LOTTI,Blanket,Central Govt Scheme,educational loan,2230,124,2486,Central Govt Scheme educational loan Complaint,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000,Complaint,Net Banking
GARREK,Ganter,Emergency Personal Loan,Personal Loan,1857,745,2934,Emergency Personal Loan Personal Loan Product Support,2021-04-17 00:00:00.000,2021-04-18 00:00:00.000,Product Support,Branch
GARREK,Ganter,Emergency Personal Loan,Personal Loan,1027,745,2934,Emergency Personal Loan Personal Loan Complaint,2021-12-21 00:00:00.000,2021-12-22 00:00:00.000,Complaint,Net Banking
ISIDORO,Hadcock,Two Wheeler Insurance,motor insurance,1838,829,4989,Two Wheeler Insurance motor insurance Complaint,2021-05-11 00:00:00.000,2021-05-12 00:00:00.000,Complaint,Phone Banking
FELIZA,Kinnerk,Assured Home Loan,home loan,1674,336,3789,Assured Home Loan home loan Enquiry,2021-07-15 00:00:00.000,2021-07-15 00:00:00.000,Enquiry,Branch
FELIZA,Kinnerk,Assured Home Loan,home loan,258,336,3789,Assured Home Loan home loan Product Support,2021-03-07 00:00:00.000,2021-03-07 00:00:00.000,Product Support,Branch
LINN,Vagg,Home Gaurd Insurance,home insurance,730,563,1102,Home Gaurd Insurance home insurance Complaint,2021-03-12 00:00:00.000,2021-03-12 00:00:00.000,Complaint,Net Banking
GOLDI,Dudney,Home Gaurd Insurance,home insurance,1039,987,4392,Home Gaurd Insurance home insurance Complaint,2021-09-24 00:00:00.000,2021-09-26 00:00:00.000,Complaint,Net Banking
RIANON,Beretta,Pre-Owned Car Loan,car loan,2104,284,4230,Pre-Owned Car Loan car loan Product Support,2021-10-24 00:00:00.000,2021-10-24 00:00:00.000,Product Support,Net Banking
SERENA,Grayshon,Two Wheeler Insurance,motor insurance,1504,883,870,Two Wheeler Insurance motor insurance Complaint,2021-11-06 00:00:00.000,2021-11-07 00:00:00.000,Complaint,Net Banking
JERE,Delph,Emergency Personal Loan,Personal Loan,1142,943,497,Emergency Personal Loan Personal Loan Complaint,2021-03-07 00:00:00.000,2021-03-09 00:00:00.000,Complaint,Phone Banking
HARALD,Imbrey,Health Security Plan,health insurance,1214,909,1894,Health Security Plan health insurance Product Support,2021-11-24 00:00:00.000,2021-11-26 00:00:00.000,Product Support,Phone Banking
HARALD,Imbrey,Health Security Plan,health insurance,559,909,1894,Health Security Plan health insurance Complaint,2021-10-06 00:00:00.000,2021-10-08 00:00:00.000,Complaint,Net Banking
HYMAN,Grafom,Health Security Plan,health insurance,302,479,3890,Health Security Plan health insurance Product Support,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,Product Support,Phone Banking
GASPARD,Barrett,Super Saver Savings Account,savings account,2102,5,2659,Super Saver Savings Account savings account Product Support,2021-02-24 00:00:00.000,2021-02-24 00:00:00.000,Product Support,Phone Banking
LUCA,Bellwood,Pre-Owned Car Loan,car loan,1082,667,2507,Pre-Owned Car Loan car loan Product Support,2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,Product Support,Phone Banking
SANDE,Chidley,Assured Home Loan,home loan,1634,996,1095,Assured Home Loan home loan Complaint,2021-05-31 00:00:00.000,2021-06-02 00:00:00.000,Complaint,Phone Banking
SANDE,Chidley,Assured Home Loan,home loan,593,996,1095,Assured Home Loan home loan Product Support,2021-06-21 00:00:00.000,2021-06-23 00:00:00.000,Product Support,Phone Banking
SANDE,Chidley,Assured Home Loan,home loan,246,996,1095,Assured Home Loan home loan Product Support,2021-02-27 00:00:00.000,2021-03-01 00:00:00.000,Product Support,Branch
SANDE,Chidley,Assured Home Loan,home loan,102,996,1095,Assured Home Loan home loan Enquiry,2021-04-14 00:00:00.000,2021-04-16 00:00:00.000,Enquiry,Branch
KERMIE,Cadalleder,Max Current Account,current account,768,1000,1741,Super Saver Savings Account current account Product Support,2021-03-09 00:00:00.000,2021-03-11 00:00:00.000,Product Support,Branch
KERMIE,Cadalleder,Max Current Account,current account,273,1000,1741,Super Saver Savings Account current account Complaint,2021-10-17 00:00:00.000,2021-10-19 00:00:00.000,Complaint,Branch
KENDALL,Vawton,Super Saver Savings Account,savings account,2039,801,3695,Super Saver Savings Account savings account Complaint,2021-01-30 00:00:00.000,2021-01-31 00:00:00.000,Complaint,Phone Banking
DORETTE,Couling,Regular Fixed Deposit,fixed deposit,1430,979,3219,Regular Fixed Deposit fixed deposit Product Support,2021-09-29 00:00:00.000,2021-10-01 00:00:00.000,Product Support,Phone Banking
DORETTE,Couling,Regular Fixed Deposit,fixed deposit,552,979,3219,Regular Fixed Deposit fixed deposit Complaint,2021-09-29 00:00:00.000,2021-10-01 00:00:00.000,Complaint,Branch
TANN,Trudgeon,Emergency Personal Loan,Personal Loan,1666,722,2235,Emergency Personal Loan Personal Loan Enquiry,2021-06-27 00:00:00.000,2021-06-28 00:00:00.000,Enquiry,Net Banking
BERNIE,McIleen,Life Protect Plus Plan,life insurance,2856,696,986,Life Protect Plus Plan life insurance Product Support,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000,Product Support,Branch
BERNIE,McIleen,Life Protect Plus Plan,life insurance,2852,696,986,Life Protect Plus Plan life insurance Complaint,2021-11-05 00:00:00.000,2021-11-05 00:00:00.000,Complaint,Phone Banking
RAY,Willment,Home Gaurd Insurance,home insurance,749,796,3013,Home Gaurd Insurance home insurance Product Support,2021-04-26 00:00:00.000,2021-04-27 00:00:00.000,Product Support,Phone Banking
CARMELLE,Trapp,Assured Home Loan,home loan,1462,589,637,Assured Home Loan home loan Complaint,2021-05-18 00:00:00.000,2021-05-18 00:00:00.000,Complaint,Net Banking
EMILIE,Smallacombe,Life Protect Plus Plan,life insurance,1305,605,4421,Life Protect Plus Plan life insurance Enquiry,2021-05-03 00:00:00.000,2021-05-03 00:00:00.000,Enquiry,Branch
DARBY,Pina,Two Wheeler Insurance,motor insurance,2310,699,273,Two Wheeler Insurance motor insurance Enquiry,2021-10-02 00:00:00.000,2021-10-02 00:00:00.000,Enquiry,Branch
DEDE,Yonnie,Pre-Owned Car Loan,car loan,2481,178,1432,Pre-Owned Car Loan car loan Complaint,2021-09-25 00:00:00.000,2021-09-25 00:00:00.000,Complaint,Branch
DEDE,Yonnie,Pre-Owned Car Loan,car loan,964,178,1432,Pre-Owned Car Loan car loan Product Support,2021-12-11 00:00:00.000,2021-12-11 00:00:00.000,Product Support,Net Banking
SHAWN,Heckle,Super Saver Savings Account,savings account,1293,986,3558,Super Saver Savings Account savings account Enquiry,2021-07-14 00:00:00.000,2021-07-16 00:00:00.000,Enquiry,Branch
REGGIS,Rasch,Home Gaurd Insurance,home insurance,2951,897,3534,Home Gaurd Insurance home insurance Product Support,2021-09-15 00:00:00.000,2021-09-16 00:00:00.000,Product Support,Phone Banking
REGGIS,Rasch,Home Gaurd Insurance,home insurance,2797,897,3534,Home Gaurd Insurance home insurance Enquiry,2021-09-01 00:00:00.000,2021-09-02 00:00:00.000,Enquiry,Net Banking
REGGIS,Rasch,Home Gaurd Insurance,home insurance,712,897,3534,Home Gaurd Insurance home insurance Complaint,2021-04-29 00:00:00.000,2021-04-30 00:00:00.000,Complaint,Net Banking
REGGIS,Rasch,Home Gaurd Insurance,home insurance,711,897,3534,Home Gaurd Insurance home insurance Product Support,2021-03-18 00:00:00.000,2021-03-19 00:00:00.000,Product Support,Branch
PACORRO,Skevington,Central Govt Scheme,educational loan,2788,91,3486,Central Govt Scheme educational loan Complaint,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,Complaint,Net Banking
KIMBELL,Spira,Supreme Current Account,current account,761,592,1322,Super Saver Savings Account current account Enquiry,2021-09-30 00:00:00.000,2021-09-30 00:00:00.000,Enquiry,Phone Banking
DEBBIE,Lindeberg,Health Security Plan,health insurance,2489,761,3606,Health Security Plan health insurance Product Support,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,Product Support,Phone Banking
DEBBIE,Lindeberg,Health Security Plan,health insurance,2333,761,3606,Health Security Plan health insurance Complaint,2021-11-07 00:00:00.000,2021-11-08 00:00:00.000,Complaint,Phone Banking
LOUIS,Anning,Assured Home Loan,home loan,1022,683,3681,Assured Home Loan home loan Complaint,2021-01-31 00:00:00.000,2021-01-31 00:00:00.000,Complaint,Phone Banking
KERIANN,Chalkly,Assured Home Loan,home loan,319,998,4818,Assured Home Loan home loan Complaint,2021-12-04 00:00:00.000,2021-12-06 00:00:00.000,Complaint,Net Banking
ANDREJ,Poskitt,Two Wheeler Insurance,motor insurance,829,921,4777,Two Wheeler Insurance motor insurance Complaint,2021-08-14 00:00:00.000,2021-08-16 00:00:00.000,Complaint,Net Banking
TRUMAN,Gerardot,Emergency Personal Loan,Personal Loan,979,385,62,Emergency Personal Loan Personal Loan Complaint,2021-09-07 00:00:00.000,2021-09-07 00:00:00.000,Complaint,Net Banking
CATHYLEEN,Lunbech,Home Gaurd Insurance,home insurance,2284,246,1051,Home Gaurd Insurance home insurance Enquiry,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,Enquiry,Net Banking
CATHYLEEN,Lunbech,Home Gaurd Insurance,home insurance,2046,246,1051,Home Gaurd Insurance home insurance Complaint,2021-01-03 00:00:00.000,2021-01-03 00:00:00.000,Complaint,Branch
CATHYLEEN,Lunbech,Home Gaurd Insurance,home insurance,1078,246,1051,Home Gaurd Insurance home insurance Product Support,2021-04-02 00:00:00.000,2021-04-02 00:00:00.000,Product Support,Net Banking
CATHYLEEN,Lunbech,Home Gaurd Insurance,home insurance,909,246,1051,Home Gaurd Insurance home insurance Product Support,2021-08-13 00:00:00.000,2021-08-13 00:00:00.000,Product Support,Branch
CATHYLEEN,Lunbech,Home Gaurd Insurance,home insurance,9,246,1051,Home Gaurd Insurance home insurance Complaint,2021-10-09 00:00:00.000,2021-10-09 00:00:00.000,Complaint,Branch
ERINNA,Senten,Emergency Personal Loan,Personal Loan,1606,783,3578,Emergency Personal Loan Personal Loan Enquiry,2021-06-02 00:00:00.000,2021-06-03 00:00:00.000,Enquiry,Net Banking
BOYCIE,Loche,Pre-Owned Car Loan,car loan,1994,109,2230,Pre-Owned Car Loan car loan Complaint,2021-01-05 00:00:00.000,2021-01-05 00:00:00.000,Complaint,Phone Banking
LISSA,Lamperd,Assured Home Loan,home loan,789,190,675,Assured Home Loan home loan Complaint,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Complaint,Branch
VAN,Doncaster,Life Protect Plus Plan,life insurance,1319,192,3001,Life Protect Plus Plan life insurance Product Support,2021-08-19 00:00:00.000,2021-08-19 00:00:00.000,Product Support,Phone Banking
VAN,Doncaster,Life Protect Plus Plan,life insurance,578,192,3001,Life Protect Plus Plan life insurance Complaint,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000,Complaint,Phone Banking
TRISTA,Kinton,Life Protect Plus Plan,life insurance,1144,361,1339,Life Protect Plus Plan life insurance Enquiry,2021-04-08 00:00:00.000,2021-04-08 00:00:00.000,Enquiry,Net Banking
LEXINE,Maginot,Central Govt Scheme,educational loan,1194,471,445,Central Govt Scheme educational loan Complaint,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Complaint,Branch
DEDE,Yonnie,Home Gaurd Insurance,home insurance,1791,178,4660,Home Gaurd Insurance home insurance Complaint,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000,Complaint,Branch
WORTH,Yateman,Emergency Personal Loan,Personal Loan,2128,312,174,Emergency Personal Loan Personal Loan Complaint,2021-09-14 00:00:00.000,2021-09-14 00:00:00.000,Complaint,Net Banking
DIONYSUS,Middler,Max Current Account,current account,2821,537,3626,Super Saver Savings Account current account Complaint,2021-08-20 00:00:00.000,2021-08-20 00:00:00.000,Complaint,Net Banking
DIONYSUS,Middler,Max Current Account,current account,78,537,3626,Super Saver Savings Account current account Enquiry,2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,Enquiry,Branch
SHAWN,Heckle,Central Govt Scheme,educational loan,2405,986,2303,Central Govt Scheme educational loan Product Support,2021-04-24 00:00:00.000,2021-04-26 00:00:00.000,Product Support,Phone Banking
KAHALEEL,Lathleiffure,Health Security Plan,health insurance,481,690,4389,Health Security Plan health insurance Product Support,2021-12-27 00:00:00.000,2021-12-27 00:00:00.000,Product Support,Net Banking
RIANON,Beretta,Life Protect Plus Plan,life insurance,1959,284,358,Life Protect Plus Plan life insurance Product Support,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,Product Support,Branch
EWAN,Triner,Super Saver Savings Account,savings account,2765,649,2152,Super Saver Savings Account savings account Enquiry,2021-11-22 00:00:00.000,2021-11-22 00:00:00.000,Enquiry,Phone Banking
LINN,Vagg,Two Wheeler Insurance,motor insurance,1000,563,4612,Two Wheeler Insurance motor insurance Enquiry,2021-08-22 00:00:00.000,2021-08-22 00:00:00.000,Enquiry,Net Banking
LEXY,Bendle,Central Govt Scheme,educational loan,2638,467,2138,Central Govt Scheme educational loan Product Support,2021-07-15 00:00:00.000,2021-07-15 00:00:00.000,Product Support,Net Banking
LEXY,Bendle,Central Govt Scheme,educational loan,1112,467,2138,Central Govt Scheme educational loan Complaint,2021-01-24 00:00:00.000,2021-01-24 00:00:00.000,Complaint,Phone Banking
ETTORE,Barhem,Pre-Owned Car Loan,car loan,2571,431,3155,Pre-Owned Car Loan car loan Enquiry,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,Enquiry,Branch
WANDIE,Schouthede,Super Saver Savings Account,savings account,911,702,4824,Super Saver Savings Account savings account Complaint,2021-12-09 00:00:00.000,2021-12-10 00:00:00.000,Complaint,Phone Banking
MAX,Tire,Health Security Plan,health insurance,355,631,4533,Health Security Plan health insurance Enquiry,2021-09-25 00:00:00.000,2021-09-25 00:00:00.000,Enquiry,Net Banking
RICKI,Bracknell,Life Protect Plus Plan,life insurance,2306,959,3794,Life Protect Plus Plan life insurance Product Support,2021-03-01 00:00:00.000,2021-03-03 00:00:00.000,Product Support,Phone Banking
MERRICK,Enderlein,Home Gaurd Insurance,home insurance,2776,36,3992,Home Gaurd Insurance home insurance Enquiry,2021-05-16 00:00:00.000,2021-05-16 00:00:00.000,Enquiry,Net Banking
BESSIE,Iscowitz,Life Protect Plus Plan,life insurance,1188,84,1742,Life Protect Plus Plan life insurance Product Support,2021-12-17 00:00:00.000,2021-12-17 00:00:00.000,Product Support,Branch
MARYANNE,Chandler,Regular Fixed Deposit,fixed deposit,450,994,1250,Regular Fixed Deposit fixed deposit Product Support,2021-10-26 00:00:00.000,2021-10-28 00:00:00.000,Product Support,Branch
GIRAUD,Hallsworth,Central Govt Scheme,educational loan,538,188,2521,Central Govt Scheme educational loan Complaint,2021-08-30 00:00:00.000,2021-08-30 00:00:00.000,Complaint,Net Banking
ALLINA,Belsey,Central Govt Scheme,educational loan,1673,901,1229,Central Govt Scheme educational loan Enquiry,2021-06-08 00:00:00.000,2021-06-10 00:00:00.000,Enquiry,Phone Banking
SHAYLA,Lamshead,Super Saver Savings Account,savings account,2313,315,1617,Super Saver Savings Account savings account Product Support,2021-04-10 00:00:00.000,2021-04-10 00:00:00.000,Product Support,Branch
INA,Legonidec,Assured Home Loan,home loan,1030,886,2762,Assured Home Loan home loan Enquiry,2021-04-27 00:00:00.000,2021-04-28 00:00:00.000,Enquiry,Net Banking
